id	surface form	sign span	morphological parsing	DULAT	POS	gloss	comments
161436	ab	[ab  ]  	ab/	ảb	n. m. sg. cstr. gen.	father	Construct in ab adm 'Father of Man'.
161437	adm	[adm]	adm(I)/	ảdm (I)	n. m. sg. abs. gen.	man	
# KTU 1.14 V:44							
161438	rḥq	[rḥq  ]  	!!rḥq[	/r-ḥ-q/	vb G impv. m. sg.	to go away	Imperative addressed to the king.
161439	mlk	[mlk  ]  	mlk(I)/	mlk (I)	n. m. sg. abs. nom.	king	Vocative addressee of rḥq.
161440	l	[l ] 	l(I)	l (I)	prep.	to	
161441	bty	[bty]	bt(II)/+y	bt (II)	n. m. sg. cstr. gen. + 1 c. sg. suff.	house	Suffixed bty 'my house'.
# KTU 1.14 V:45							
161442	ng	[ng  ]  	!!ng(y[	/n-g(-y)/	vb G impv. m. sg.	to depart	Imperative addressed to Kirta, parallel to III:27.
161443	krt	[kr]t    	krt/	krt	PN m. sg. abs. nom.	Kirta	Vocative addressee of ng.
161444	l	l 	l(I)	l (I)	prep.	to	
161445	ḥẓry	ḥẓry	ḥẓr/+y	ḥẓr	n. m. sg. cstr. gen. + 1 c. sg. suff.	mansion	Suffixed ḥẓry 'my mansion'.
# KTU 1.14 VI:1							
161446	ˤm	[ʿ]m    	ˤm(I)	ʕm (I)	prep.	to	
161447	krt	[krt  ]  	krt/	krt	PN m. sg. abs. gen.	Kirta	
161448	mswnh	[mswnh]	mswn/+h	mswn	n. m. sg. cstr. acc. + 3 m. sg. suff.	delegate	DULAT lists mswnh as the suffixed form of mswn 'delegate' and cites the phrase with Kirta at III:21; EUPT instead interprets the word contextually as 'his camp'.
# KTU 1.14 VI:2							
161449	tšan	tša[n  ]  	!t!(nš(ʔ[&an	/n-š-ʔ/	vb G prefc. 3 m. du.	to raise	The two messengers raise their voice; EUPT G-PKL 3 m. du. tiššaʔāni.
161450	ghm	[ghm  ]  	g/+hm=	g	n. m. sg. cstr. acc. + 3 c. du. suff.	loud voice	The two messengers' voice; dual suffix as in KTU 1.5 II:17 and VI:3.
161451	w	[w ] 	w	w	conj.	and	
161452	tṣḥn	[tṣḥn]	!t!ṣḥ[n	/ṣ-ḥ/	vb G prefc. 3 m. du.	to exclaim	EUPT G-PKL 3 m. du.; final n belongs to the dual verbal form, not a pronominal suffix.
# KTU 1.14 VI:3							
161453	tḥm	tḥm[  ]  	tḥm/	tḥm	n. m. sg. cstr. nom.	message	Construct in tḥm pbl mlk.
161454	pbl	[pbl  ]  	pbl/	pbl	PN m. sg. abs. gen.	Pabilu	
161455	mlk	[mlk]	mlk(I)/	mlk (I)	n. m. sg. abs. gen.	king	
# KTU 1.14 VI:4							
161456	qḥ	qḥ  	!!(lqḥ[	/l-q-ḥ/	vb G impv. m. sg.	to take	Imperative introducing the ransom list, parallel to III:22 and V:34.
161457	ksp	k[sp  ]  	ksp/	ksp	n. m. sg. abs. acc.	silver	
161458	w	[w ] 	w	w	conj.	and	
161459	yrq	[yrq]	yrq/	yrq	n. m. sg. cstr. acc.	greenish-yellow metal/gold	Construct expression yrq ḫrṣ 'yellow gold'.
# KTU 1.14 VI:5							
161460	ḫrṣ	ḫrṣ  	ḫrṣ/	ḫrṣ	n. m. sg. abs. acc.	gold	Object phrase yrq ḫrṣ.
161461	yd	y[d  ]  	yd(I)/	yd (I)	n. f. sg. cstr. acc.	together with	Grammaticalized yd I, 'together with'.
161462	mqmh	[mqmh]	mqm/+h	mqm	n. m. sg. cstr. gen. + 3 m. sg. suff.	place, source	'Its source/place', parallel to III:23 and V:35.
# KTU 1.14 VI:6							
161463	w	w 	w	w	conj.	and	
161464	ˤbd	ʿbd  	ˤbd(I)/	ʕbd (I)	n. m. sg. cstr. acc.	servant	Construct in ˤbd ˤlm 'a perpetual slave'.
161465		[ ] 	?	?	?	?	
161466	ˤlm	[ʿlm  ]  	ˤlm(I)/	ʕlm (I)	n. m. sg. abs. gen.	eternity	DULAT and EUPT read ʕlm (I) “eternity,” not ʕl plus enclitic -m.
161467	ṯlṯ	[ṯlṯ]	ṯlṯ(I)/	ṯlṯ (I)	num. m. sg. abs. acc.	three	Primary EUPT/contextual reading 'three horses'.
161467	ṯlṯ	[ṯlṯ]	ṯlṯ(III)/	ṯlṯ (III)	n. m. pl. cstr. acc.	charioteer	Alt. DULAT occupational reading.
# KTU 1.14 VI:7							
161468	sswm	sswm  	ssw/m	s:śs/św	n. m. pl. abs. acc.	horse	Primary cardinal phrase 'three horses'.
161468	sswm	sswm  	ssw/m	s:śs/św	n. m. pl. cstr. acc.	horse	Alt. construct state under DULAT's occupational reading.
161469	mrkbt	m[rkbt]	mrkb(t/t	mrkbt	n. f. sg. abs. acc.	chariot	Primary EUPT and DULAT singular reading.
161469	mrkbt	m[rkbt]	mrkb(t/t=	mrkbt	n. f. pl. abs. acc.	chariot	Alt. Martijn/Tania plural ending /t=.
# KTU 1.14 VI:8							
161470	b	b 	b	b	prep.	from	
161471	trbṣ	trbṣ  	trbṣ/	trbṣ	n. m. sg. cstr. gen.	yard, stable	Construct after b and before bn amt.
161472	bn	[bn  ]  	bn(I)/	bn (I)	n. m. sg. cstr. gen.	son	bn amt 'son of a slave-woman'.
161473	amt	[amt]	am(t(I)/t	ảmt (I)	n. f. sg. abs. gen.	female slave	Genitive noun, not /m-t/ 'die'.
# KTU 1.14 VI:9							
161474	qḥ	qḥ  	!!(lqḥ[	/l-q-ḥ/	vb G impv. m. sg.	to take	Imperative, with Kirta as vocative.
161475	krt	krt   	krt/	krt	PN m. sg. abs. nom.	Kirta	Vocative addressee of qḥ.
161476	šlmm	š[lmm]	šlm(II)/m	šlm (II)	n. m. pl. abs. acc.	communion sacrifice	Plural object with -m, not enclitic -m.
# KTU 1.14 VI:10							
161477	šlmm	šl[mm ]  	šlm(II)/m	šlm (II)	n. m. pl. abs. acc.	communion sacrifice	Repeated plural object with -m.
161478	al	al  	al(I)	ảl (I)	neg. functor	no	EUPT reads the prohibitive negative in al tṣr, “do not besiege”; affirmative al (II) is rejected.
161479	tṣr	tṣr	!t=!ṣr(r[	/ṣ-r(-r)/	vb G prefc. 2 m. sg.	to besiege	Prohibitive al tṣr, parallel to III:29; not /n-ṣ-r/ 'sob'.
# KTU 1.14 VI:11							
161480	udm	udm   	udm/	ủdm	TN f. sg. abs. acc.	Udum	
161481	rbt	rbt   	rb(I)/t	rb (I)	adj. f. sg. abs. acc.	great	
161482	w	w 	w	w	conj.	and	
161483	udm	u[dm]	udm/	ủdm	TN f. sg. abs. acc.	Udum	Second coordinated object of al tṣr.
# KTU 1.14 VI:12							
161484	ṯrrt	[ṯ]rrt   	ṯrr(t/t	ṯrrt	adj. f. sg. abs. acc.	powerful	
161485	udm	udm  	udm/	ủdm	TN f. sg. abs. nom.	Udum	
161486	ytnt	ytn[t]	ytn(t/t	ytnt	n. f. sg. cstr. nom.	gift	DULAT ytnt in ytnt il; noun, not /y-t-n/ verbal morphology. EUPT independently agrees on nominal construct morphology.
# KTU 1.14 VI:13							
161487	il	il  	il(I)/	ỉl (I)	DN m. sg. abs. gen.	El	
161488	ušn	ušn   	ušn/	ủšn	n. m. sg. cstr. nom.	present	Coordinated predicate ušn ab adm.
161489	ab	ab [ ]  	ab/	ảb	n. m. sg. cstr. gen.	father	Construct in ab adm 'Father of Man'.
161490	adm	[ad]m	adm(I)/	ảdm (I)	n. m. sg. abs. gen.	man	
# KTU 1.14 VI:14							
161491	rḥq	rḥq   	!!rḥq[	/r-ḥ-q/	vb G impv. m. sg.	to go away	Imperative addressed to the king.
161492	mlk	mlk  	mlk(I)/	mlk (I)	n. m. sg. abs. nom.	king	Vocative addressee of rḥq.
161493	l	l 	l(I)	l (I)	prep.	to	
161494	bty	bty	bt(II)/+y	bt (II)	n. m. sg. cstr. gen. + 1 c. sg. suff.	house	Suffixed bty 'my house'.
# KTU 1.14 VI:15							
161495	ng	ng  	!!ng(y[	/n-g(-y)/	vb G impv. m. sg.	to depart	Imperative addressed to Kirta.
161496	krt	krt  	krt/	krt	PN m. sg. abs. nom.	Kirta	Vocative addressee of ng.
161497	l	l 	l(I)	l (I)	prep.	to	
161498	ḥẓry	ḥẓr[y]	ḥẓr/+y	ḥẓr	n. m. sg. cstr. gen. + 1 c. sg. suff.	mansion	Suffixed ḥẓry 'my mansion'.
# KTU 1.14 VI:16							
161499	w	w 	w	w	conj.	and	
161500	yˤny	yʿny   	!y!ˤny(I)[	/ʕ-n-y/ (I)	vb G prefc. 3 m. sg.	to answer	
161501	krt	krt  	krt/	krt	PN m. sg. abs. nom.	Kirta	
161502	ṯˤ	ṯʿ	ṯˤ(II)/	ṯʕ (II)	n. m. sg. abs. nom.	hero	
# KTU 1.14 VI:17							
161503	lm	lm  	lm(II)	lm (II)	interr. pn.	why, what for	DULAT directly cites lm ank 'what do I wish for?'; EUPT likewise reads an interrogative adverb.
161504	ank	ank  	ank	ảnk	pers. pn.	I	
161505	ksp	ksp	ksp/	ksp	n. m. sg. abs. acc.	silver	Object in Kirta's rhetorical refusal.
# KTU 1.14 VI:18							
161506	w	w 	w	w	conj.	and	
161507	yrq	yrq   	yrq/	yrq	n. m. sg. cstr. acc.	greenish-yellow metal/gold	Construct expression yrq ḫrṣ.
161508	ḫrṣ	ḫrṣ	ḫrṣ/	ḫrṣ	n. m. sg. abs. acc.	gold	Object phrase yrq ḫrṣ.
# KTU 1.14 VI:19							
161509	yd	yd  	yd(I)/	yd (I)	n. f. sg. cstr. acc.	together with	Grammaticalized yd I, 'together with'.
161510	mqmh	mqmh  	mqm/+h	mqm	n. m. sg. cstr. gen. + 3 m. sg. suff.	place, source	'Its source/place'.
161511	w	w 	w	w	conj.	and	
161512	ˤbd	ʿbd	ˤbd(I)/	ʕbd (I)	n. m. sg. cstr. acc.	servant	Construct in ˤbd ˤlm 'a perpetual slave'.
# KTU 1.14 VI:20							
161513	ˤlm	ʿlm  	ˤlm(I)/	ʕlm (I)	n. m. sg. abs. gen.	eternity	
161514	ṯlṯ	ṯlṯ  	ṯlṯ(I)/	ṯlṯ (I)	num. m. sg. abs. acc.	three	Primary EUPT/contextual reading 'three horses'.
161514	ṯlṯ	ṯlṯ  	ṯlṯ(III)/	ṯlṯ (III)	n. m. pl. cstr. acc.	charioteer	Alt. DULAT occupational reading.
161515	sswm	sswm	ssw/m	s:śs/św	n. m. pl. abs. acc.	horse	Primary cardinal phrase 'three horses'.
161515	sswm	sswm	ssw/m	s:śs/św	n. m. pl. cstr. acc.	horse	Alt. construct state under DULAT's occupational reading.
# KTU 1.14 VI:21							
161516	mrkbt	mrkbt  	mrkb(t/t	mrkbt	n. f. sg. abs. acc.	chariot	Primary EUPT and DULAT singular reading.
161516	mrkbt	mrkbt  	mrkb(t/t=	mrkbt	n. f. pl. abs. acc.	chariot	Alt. Martijn/Tania plural ending /t=.
161517	b	b 	b	b	prep.	from	
161518	trbṣ	trbṣ	trbṣ/	trbṣ	n. m. sg. cstr. gen.	yard, stable	Construct after b and before bn amt.
# KTU 1.14 VI:22							
161519	bn	bn  	bn(I)/	bn (I)	n. m. sg. cstr. acc.	son	bn amt 'son of a slave-woman', EUPT Akk. m. sg. construct.
161520	amt	amt 	am(t(I)/t	ảmt (I)	n. f. sg. abs. gen.	female slave	Genitive noun, not /m-t/ 'die'.
161521	p	p 	p(I)	p (I)	conj. functor	and	EUPT reads the clause-initial conjunction pa, “rather/and”; adverbial p (II) and the noun “mouth” are rejected.
161522	d	d  	d	d	det. or rel. functor	the one (which)	
161523	in	in	in/	ỉn	n. m. sg. abs. nom.	lack, absence	DULAT noun ỉn in the negative-existence expression d in b bty; EUPT labels it an existence particle.
# KTU 1.14 VI:23							
161524	b	b 	b	b	prep.	in	
161525	bty	bty  	bt(II)/+y	bt (II)	n. m. sg. cstr. gen. + 1 c. sg. suff.	house	Suffixed bty 'my house'.
161526	ttn	ttn  	!t=!(ytn[	/y-t-n/	vb G prefc. 2 m. sg.	to give	Second masculine singular addressed to Pabilu (EUPT G-PKK 2 m. sg.).
161527	tn	tn	!!(ytn[	/y-t-n/	vb G impv. m. sg.	to give	Imperative tn ly 'give to me' (Martijn/Tania; EUPT).
# KTU 1.14 VI:24							
161528	ly	ly  	l(I)+y	l (I)	prep. + 1 c. sg. suff.	to me	
161529	mṯt	mṯt  	mṯ(t/t	mṯt	n. f. sg. abs. acc.	damsel	
161530	ḥry	ḥry	ḥry/	ḥry	PN f. sg. abs. acc.	Ḥurriya	Personal name in apposition to mṯt (DULAT; EUPT; Burns PN Workbook), not ḥr 'intestine' plus suffix.
# KTU 1.14 VI:25							
161531	nˤmt	nʿmt  	nˤm(t(I)/t	nʕmt (I)	adj. f. sg. abs. acc.	graceful	
161532	šbḥ	šbḥ  	šbḥ/	šbḥ	n. m. sg. abs. acc.	family, clan	DULAT identifies šbḥ at this line as an allophone of špḥ; EUPT reads accusative singular.
161533	bkrk	bkrk	bkr/+k	bkr	n. m. sg. cstr. acc. + 2 m. sg. suff.	firstborn	Suffixed construct bkrk 'your firstborn' (EUPT Akk.).
# KTU 1.14 VI:26							
161534	d	d 	d	d	det. or rel. functor	which	
161535	k	k 	k(I)	k (I)	prep.	like	Comparative particle, not a suffix.
161536	nˤm	nʿm  	nˤm(II)/	nʕm (II)	n. m. sg. cstr. gen.	grace	Construct in k nˤm ˤnt 'like the grace of Anat'.
161537	ˤnt	ʿnt	ˤn(t(I)/t	ʕnt (I)	DN f. sg. abs. gen.	Anat	EUPT and Burns identify the divine name Anat.
# KTU 1.14 VI:27							
161538	nˤmh	nʿmh  	nˤm(II)/+h	nʕm (II)	n. m. sg. cstr. nom. + 3 f. sg. suff.	grace	Nominal predicate nˤmh 'her grace'.
161539	km	km  	km	km	prep.	like	
161540	tsm	tsm	tsm/	tsm	n. m. sg. cstr. gen.	beauty	Construct in km tsm ˤṯtrt 'like the beauty of Athtart'.
# KTU 1.14 VI:28							
161541	ˤṯtrt	ʿṯtrt  	ˤṯtr(t(I)/t	ʕṯtrt (I)	DN f. sg. abs. gen.	ʕAṯtartu/Athtart	km tsm ʕṯtrt tsmh 'like the beauty of Athtart is her beauty' — the same formula as III:42 (161050). The goddess, not the toponym ʕṯtrt (II): EUPT reads ˁaṯtarti, tagged GN (Gottesname), at its VI:27 (EUPT's line numbering runs one behind KTU here).
161542	tsmh	tsmh	tsm/+h	tsm	n. m. sg. cstr. nom. + 3 f. sg. suff.	beauty	Nominal predicate tsmh 'her beauty' (EUPT Nom. m. sg. construct).
# KTU 1.14 VI:29							
161543	d	d 	d	d	det. or rel. functor	the one(s) of	
161544	ˤqh	ʿqh  	ˤq/+h	ʕq	n. m. sg. cstr. nom. + 3 f. sg. suff.	pupil	Primary DULAT listed singular suffixed form; the natural pair is not marked in the consonants.
161544	ˤqh	ʿqh  	ˤq/+h	ʕq	n. m. du. cstr. nom. + 3 f. sg. suff.	pupil	Alt. EUPT Gen. m. dual construct, interpreted here as the paired pupils in the nominal clause.
161545	ib	ib  	ib(II)/	ỉb (II)	n. m. sg. cstr. nom.	gem	Primary DULAT ỉb II 'gem', not ỉb I 'enemy'; DULAT lists the surface as singular/construct.
161545	ib	ib  	ib(II)/	ỉb (II)	n. m. du. cstr. nom.	gem	Alt. EUPT dual reading 'two lapis-lazuli gems'.
161546	iqni	iqni	iqn(u&i/	ỉqnủ	n. m. sg. abs. gen.	lapis-lazuli gem	
# KTU 1.14 VI:30							
161547	ˤpˤph	ʿpʿph  	ˤpˤp/+h	ʕpʕp	n. m. pl. cstr. nom. + 3 f. sg. suff.	eyelid	Primary DULAT form table: ʕpʕph is plural construct with suffix.
161547	ˤpˤph	ʿpʿph  	ˤpˤp/+h	ʕpʕp	n. m. du. cstr. nom. + 3 f. sg. suff.	eyelid	Alt. EUPT natural-dual analysis of the paired eyeballs/eyelids.
161548	sp	sp  	sp/	sp	n. m. sg. cstr. nom.	bowl	Primary DULAT surface form sp is singular construct in the phrase ʕpʕph sp ṯrml.
161548	sp	sp  	sp/	sp	n. m. du. cstr. nom.	bowl	Alt. EUPT reads the paired bowls as dual construct despite the unwritten dual ending.
161549	ṯrml	ṯrml	ṯrml/	ṯrml	n. m. sg. abs. gen.	alabaster	Genitive material/complement after sp.
# KTU 1.14 VI:31							
161550	d	d 	d	d	det. or rel. functor	2) which	DULAT, Martijn, and Tania read the relative clause d b ḥlmy il ytn, “which El granted in my dream.”
161551	b	b 	b	b	prep.	in	
161552	ḥlmy	ḥlmy  	ḥlm(I)/+y	ḥlm (I)	n. m. sg. cstr. gen. + 1 c. sg. suff.	dream	b ḥlmy 'in my dream'; the final y is the 1 c. sg. suffix.
161553	il	il  	il(I)/	ỉl (I)	DN m. sg. abs. nom.	El	
161554	ytn	ytn	ytn[	/y-t-n/	vb G suffc. 3 m. sg.	to grant	Primary DULAT and Martijn/Tania suffix-conjugation reading: 'which El granted in my dream'.
161554	ytn	ytn	!y!(ytn[	/y-t-n/	vb G prefc. 3 m. sg.	to grant	Alt. EUPT prefix-conjugation reading.
# KTU 1.14 VI:32							
161555	b	b 	b	b	prep.	in	
161556	ḏrty	ḏrty  	ḏr(t/t+y	ḏrt	n. f. sg. cstr. gen. + 1 c. sg. suff.	vision	b ḏrty 'in my vision'; lexical feminine -t plus 1 c. sg. suffix.
161557	ab	ab  	ab/	ảb	n. m. sg. cstr. nom.	father	
161558	adm	adm	adm(I)/	ảdm (I)	n. m. sg. abs. gen.	man	
# KTU 1.14 VI:33							
161559	wld	wld  	w (yld[/	w | /y-l-d/	conj. | vb G inf.	and | to engender	EUPT reads conjunction w plus infinitive ld, “and to engender an offspring for Kirta”; compare III:48.
161560	špḥ	špḥ 	špḥ/	špḥ	n. m. sg. abs. acc.	offspring	
161561	l	l 	l(I)	l (I)	prep.	to	EUPT reads the preposition before the personal name Kirtu; negative and affirmative l are rejected.
161562	krk	kr{k}	kr&kt/	krt	PN sg. abs. gen.	Kirta	MERGE WITH THE NEXT: krk+t = PN krt with a superfluous k (span kr{k}), &k per the redundant-sign convention (cf. 157103 aṯ&tr(t(II)/t). špḥ l krt 'an offspring for Kirta'; EUPT splits the name across the line break, 'li kirvi 34'ti'. Not krk (I) 'pick'.
# KTU 1.14 VI:34							
161563	t	t  	kr&kt/	krt	PN sg. abs. gen.	Kirta	MERGE WITH THE PREVIOUS.
161564	w	w 	w	w	conj.	and	
161565	ġlm	ġlm  	ġlm/	ġlm	n. m. sg. abs. acc.	prince	Coordinated object of wld: 'and a prince for the servant of El' (DULAT; repeated from III:49).
161566	l	l 	l(I)	l (I)	prep.	to	
161567	ˤbd	ʿbd	ˤbd(I)/	ʕbd (I)	n. m. sg. cstr. gen.	servant	
# KTU 1.14 VI:35							
161568	il	il  	il(I)/	ỉl (I)	DN m. sg. abs. gen.	El	
161569	ttbˤ	ttbʿ  	!t!tbˤ[	/t-b-ʕ/	vb G prefc. 3 m. du.	to depart	Dual subject mlakm: 'the two messengers depart' (DULAT; EUPT).
161570	mlakm	mlakm	mlak/m	mlảk	n. m. du. abs. nom.	messenger	Dual subject of ttbˤ.
# KTU 1.14 VI:36							
161571	l	l 	l(II)	l (II)	adv.	not	Negates yṯb in the messenger-journey formula.
161572	yṯb	yṯb  	!y=!(yṯb[	/y-ṯ-b/	vb G prefc. 3 m. du.	to linger	Primary DULAT/EUPT prefix-conjugation reading with dual messenger subject: 'they do not linger'.
161572	yṯb	yṯb  	yṯb[	/y-ṯ-b/	vb G suffc. 3 m. du.	to linger	Alt. suffix-conjugation analysis discussed by EUPT; the unmarked dual form is formally ambiguous.
161573	idk	idk  	idk	ỉdk	narrative adv. functor	then	
161574	pnm	pnm	pn(m/m	pnm	n. m. pl. tant. abs. acc.	face	Accusative in idk pnm 'then (they turn) their faces', introducing the journey formula.
# KTU 1.14 VI:37							
161575	l	l 	l(III)	l (III)	functor	certainly	Asseverative l in the fixed journey formula l ytn ˤmm 'certainly they set out toward …'.
161576	ytn	ytn  	!y=!(ytn[	/y-t-n/	vb G prefc. 3 m. du.	to give	Primary prefix-conjugation reading with dual messenger subject (DULAT; EUPT strongly prefers PK).
161576	ytn	ytn  	ytn[	/y-t-n/	vb G suffc. 3 m. du.	to give	Alt. formally possible suffix-conjugation reading noted by EUPT.
161577	ˤmm	ʿmm  	ˤm(I)~m	ʕm (I)	prep. + encl. -m	to	Directional ˤm with enclitic -m; EUPT notes that the second m could alternatively be dittographic.
161578	pbl	pbl	pbl/	pbl	PN m. sg. abs. gen.	Pabilu	Goal after directional ˤmm.
# KTU 1.14 VI:38							
161579	mlk	mlk  	mlk(I)/	mlk (I)	n. m. sg. abs. gen.	king	
161580	tšan	tšan	!t!(nš(ʔ[&an	/n-š-ʔ/	vb G prefc. 3 m. du.	to raise	Dual messenger subject; irregular metathesis and redundant final an follow the established analysis in VI:2.
# KTU 1.14 VI:39							
161581	ghm	ghm  	g/+hm=	g	n. m. du. cstr. acc. + 3 m. du. suff.	voice	
161582	w	w 	w	w	conj.	and	
161583	tṣḥn	tṣḥn	!t!ṣḥ[n	/ṣ-ḥ/	vb G prefc. 3 m. du.	to exclaim	Dual messenger subject; final n is the dual prefix-conjugation ending.
# KTU 1.14 VI:40							
161584	tḥm	tḥm  	tḥm/	tḥm	n. m. sg. cstr. nom.	message	
161585	krt	krt  	krt/	krt	PN m. sg. abs. gen.	Kirta	
161586	ṯˤ	ṯʿ	ṯˤ(II)/	ṯʕ (II)	n. m. sg. abs. gen.	hero	
# KTU 1.14 VI:41							
161587	hwt	hwt  	hw(t(I)/t	hwt (I)	n. f. sg. cstr. nom.	word	Lexical feminine -t; construct head in 'word of the handsome youth of El'.
161588	nˤmn	nʿmn [ ] 	nˤmn(I)/	nʕmn (I)	adj. m. sg. abs. gen.	handsome	Genitive modifier agreeing with ġlm (EUPT).
161589	ġlm	[ġlm ] 	ġlm/	ġlm	n. m. sg. cstr. gen.	boy	
161590	il	[il]	il(I)/	ỉl (I)	DN m. sg. abs. gen.	El	
